 Compound  Name ,Formula,Mass,RT, CAS  ID ,QC1,QC10,QC11,QC12,QC2,QC3,QC4,QC5,QC6,QC7,QC8,QC9,SC1_1,SC112_15,SC120_16,SC136_17,SC137_44,SC170_18,SC20_2,SC21_3,SC214_19,SC215_20,SC215B_42,SC215C_43,SC23_4,SC47B_41,SC56_5,SC57_6,SC64_8,SC70_9,SC72_10,SC80_12,SC82_13,SC95_14,SD121_40,SD127d_30,SD137d_31,SD140d_32,SD150_33,SD164_35,SD182_36,SD184_37,SD189_38,SD198_39,SD208_34,SD20d_21,SD28d_22,SD29d_23,SD33d_24,SD39d_25,SD41d_26,SD45d_27,SD48d_28,SD52d_29
 TG  18:0_18:1_20:4 , C59  H104  O6 ,908.7852,17.93,nan,22.29029506353532,18.27405691426099,18.2846745327893,18.002358999249115,23.482146350566858,24.825136845907643,24.60323162207038,24.31958077859399,22.002718285969515,21.000584446024224,20.084183960710817,19.17933964701494,26.102511813461554,33.43439749437902,46.5699255016075,26.79029034862458,24.671123965156355,9.30094556081827,20.07859121262327,24.64479016551114,22.557860579620215,67.93365089936249,55.04473488593215,52.92017039289774,15.705896929041298,25.12475369724469,25.39023752559892,14.634646140981017,43.83412733678502,27.905308728089032,18.877569394666715,34.97089786527797,23.18812611905963,19.08124820538575,9.418225967110498,20.325580646263578,17.917770986863076,21.81042007323576,36.25448766996596,17.963926038430593,25.80538146906699,36.77449587632434,11.551759244086371,10.811421618931966,15.690565196245556,144.6122309517384,12.445601818209473,18.780246338755838,19.65680705014035,60.37984637552909,52.19677527196236,28.54464336558367,21.529353055594505,6.552138228941401
 TG  56:5 , C59  H104  O6 ,908.7852,17.93,nan,22.29029506353532,18.27405691426099,18.2846745327893,18.002358999249115,23.482146350566858,24.825136845907643,24.60323162207038,24.31958077859399,22.002718285969515,21.000584446024224,20.084183960710817,19.17933964701494,26.102511813461554,33.43439749437902,45.598507011485374,26.79029034862458,24.671123965156355,9.30094556081827,20.07859121262327,24.64479016551114,22.557860579620215,67.93365089936249,55.28088665126944,52.28719322143932,15.705896929041298,25.12475369724469,25.39023752559892,14.69938045964068,43.83412733678502,27.905308728089032,18.877569394666715,34.97089786527797,23.011189809619925,19.08124820538575,9.418225967110498,20.325580646263578,17.983109045852125,21.81042007323576,36.25448766996596,17.963926038430593,25.80538146906699,36.77449587632434,11.454653574801844,10.811421618931966,15.690565196245556,144.6122309517384,12.445601818209473,18.780246338755838,19.65680705014035,60.37984637552909,52.286749027673046,28.54464336558367,21.529353055594505,6.552138228941401
 TG  16:0_16:1_18:2 , C53  H96  O6 ,828.7193,17.95,nan,0.885365939638414,0.8888076929989579,0.9059407675264276,0.9168773342106298,0.9142280681272473,0.9535372924409631,1.0149854083841718,0.9915856916299113,1.0107927278727313,0.9417883598891081,0.8852542996252677,0.784599099833347,0.5699155677273292,0.7299061991401076,1.7941988608439523,0.6242356833141743,0.7873922357286699,0.9159123270741029,0.8145939713884655,1.0989924423454422,0.9222001305456684,0.46888915014112104,0.48526979161336475,0.38520965154866255,0.9612440789713711,1.2763638642698012,0.9066570077495483,0.651902638308346,1.3164760280345482,0.8316738943263797,0.6211189707880636,1.4660338322394515,0.9014023672585452,0.9638902989759993,1.4390593501803133,1.2384270782891107,0.6455267644020077,0.6545129158325197,0.6512869414327368,0.9508426686056376,0.6580151610639707,0.9089877133093348,1.2828117849084884,0.6515588990290542,1.1028338904970192,1.1144776084122316,0.9798992601818199,0.8757577537670155,0.931823540737852,0.8101550473252427,0.8232121652758154,0.6864742124006951,0.9728627367055429,0.992681659086306
 TG  16:0_18:2_18:2 , C55  H98  O6 ,854.7353,17.96,nan,3.8074488610535897,5.71016684310871,6.214143396658512,6.496812004004148,3.7490143769904076,3.9210272449763015,4.148943444563579,4.241408198080374,4.573015260692245,4.6997391471734105,4.834401523431481,5.02891191337446,2.0474469114805904,3.0518294870398357,6.075122242109012,2.512927333467534,5.2949621000942235,4.379928198683063,3.4645124097857325,3.5935413630885384,3.397502253336169,4.2109034290111484,5.270225164976465,4.351123478560174,3.9154291141101027,5.638184915252887,3.737620298968905,2.563608120636036,5.91957211628807,3.4524060835772663,2.3220268555219112,6.275316810225771,3.56440867404805,4.824398151883012,4.506536346408503,5.594610289902489,2.8644040183362525,2.2432986870403373,2.746693970271292,4.297342475942933,4.092784388928202,4.408142952708783,5.197524933158817,2.1630425062556697,3.8523936234198475,4.970986197399528,3.574293255700275,3.0170603882913216,3.5954037783890946,3.92185455836476,3.486728806472722,2.4828921965552238,3.7678313729447956,3.243751250891965
 TG  16:0_18:1_18:1 , C55  H102  O6 ,858.7706,18.01,nan,538.9285636666489,511.45768924862585,518.8507409486053,522.7162594610227,546.2921550008646,561.3952836430084,550.3487244589311,557.4121152708004,546.105407564427,540.0644457432504,535.864639733447,521.1303608950417,486.1513751782452,799.365599303555,1061.1823457237622,401.3739367655838,603.9919336062944,391.700756319095,626.6757747072884,556.247845474713,424.1876990467592,1385.6954498687282,1217.5092123121567,1102.2832243690075,405.28497754443873,288.31509012376466,356.42203951687736,464.23752320463285,706.6229937808005,543.9350253415166,302.834705560154,1136.0572877384159,581.7593815166172,605.1662222378246,217.30114471725992,686.4707210435867,319.9859056071396,426.0787695257185,592.288410947977,377.80113233236773,514.6860484082302,669.6568577537209,289.61477317150354,366.38983003013493,299.632920743215,1651.7820843838604,273.44833204508564,343.0345355258603,374.4446559257615,807.0275315470153,671.8368655656117,466.9763365864937,377.73520985250093,260.68609919698383
 TG  52:2 , C55  H102  O6 ,858.7706,18.01,nan,537.4481983627684,510.35547646796874,517.8417071569123,521.7157249538483,544.656395617249,559.7253662818487,548.9742037061334,556.0166674891035,544.9047383421658,538.7796352081411,534.469915117549,519.9851844460607,484.4974864209051,797.1098084825749,1058.0773638393664,400.30694498657806,602.2308633408786,390.808073432691,624.6102063424995,554.7604531465789,423.06135265992185,1381.7734017092466,1214.822977135446,1099.6486356856124,404.35963811341696,287.5981047906008,355.3964844655156,462.83749321060776,704.5661639132319,542.4090065285629,302.10972589484385,1132.3974201277358,580.0281844624967,603.4742510329543,216.67248811346857,684.9934882415571,319.16857145233206,424.8355327645996,590.2628550006582,376.9924883799705,513.5263967889786,667.8918744909042,288.87354310445727,365.36045469838155,298.89872833464864,1643.0484227971742,272.8802478096076,342.2724053448795,373.4458282894695,804.2996212692673,669.7988894366857,465.84930703894037,376.72056303262923,259.9702341304503
 TG  16:0_16:0_18:1 , C53  H100  O6 ,832.7552,18.02,nan,164.06691265032865,154.6268322335925,154.4753236987937,155.46098228008802,169.27006408245146,176.45162596563486,184.44697997830895,184.12928942569977,176.51107529464127,173.5865995085354,166.99567572375642,160.20466195550426,109.06717576808856,189.10370087193627,429.8581939287694,123.1033916101608,232.44975087120656,163.9173556836391,189.4639392796347,172.26033919116298,131.91898909717813,209.01200969782082,175.62020078515982,159.10525433473896,138.7829268031868,143.17212780804044,128.3618657887202,110.70196516017945,256.61726897951837,178.01982852098382,95.996700523616,452.74875078469705,191.3076663483231,261.9512984067002,140.27816635684218,318.1731973013649,99.6593480786471,127.80878395849466,139.7203299851835,211.38063947987678,219.61454230763923,213.2602394144621,174.80910961442345,96.80920516826366,146.62065579536548,339.4950876918518,151.98585807768006,108.94458093790115,173.6870055975504,247.8950704365203,141.0073052211889,135.96126995922637,166.40786701770142,116.62357355175928
 TG  50:1 , C53  H100  O6 ,832.7552,18.02,nan,164.53036115087556,155.08693455868342,154.97601228633079,155.90006041812413,169.74515963257053,176.95250752003182,184.97270224372457,184.7031653028622,177.09762440361317,174.17529353731794,167.4839122437568,160.75469077920525,109.38898128557042,189.69272773279545,431.6360703836418,123.39682880768932,233.25900805167632,164.32890275846114,190.04042359644671,172.88261497061774,132.2579595252831,209.6286605151769,176.09067491017905,159.49565665872285,139.11075607849193,143.5803323731618,128.70276686759033,111.0595364445295,257.38734528328183,178.50026409575094,96.34094447787581,454.59685633122365,191.8632436498998,262.7151795752916,140.5494667691317,319.19265230041594,99.92375591414431,128.15799293949783,140.20808055782132,211.99389512011308,220.35148700778,213.96847730147928,175.18617760258667,97.05065128881722,146.94294817204272,341.64037626640663,152.32845388129522,109.20707702828307,174.06874650404308,248.7889424719349,141.54973705209883,136.35182811906668,166.77455702082824,116.86155912793
 TG  16:0_16:0_16:0 , C51  H98  O6 ,806.7384,18.03,nan,33.3078092093512,14.264153127085873,13.4972984176595,13.090075382876117,33.52048189457693,34.291415990251494,34.780528784101044,31.748215847467318,27.516197186814317,25.65743721413383,19.397821173561816,16.78743635091575,24.19492564131967,25.0486057806214,76.85581511283468,22.786909647458828,15.63952860333567,26.450082998655756,28.56542615949018,40.25020646159805,30.468259246816203,6.949395295712866,6.8175525883679695,5.543963464427491,32.055253336060844,35.39294933966806,31.967846065636916,23.317364675771493,37.99010855800912,26.917109282079227,22.37906707738406,33.614810617433534,33.62354110750361,33.78153953629369,41.33217922927492,54.93213818294639,22.241014255930715,27.279182663223896,18.707081187862006,38.632846295997865,23.372808338858025,23.302691037166976,39.30992137172314,24.80050869517048,40.24892540646637,21.314082089641875,37.932352954518564,31.480150097909362,39.434878911079785,31.52506359073871,26.639420177564823,28.219988526545787,40.615030897479485,34.670309670904224
 TG  48:0 , C51  H98  O6 ,806.7384,18.03,nan,33.99219463198718,14.587000565420155,13.808635015863242,13.393065526571942,34.232769426911055,35.018597845262796,35.47170541739399,32.74911786370231,28.053899624894655,26.15685726379085,19.7928726807171,17.165060721582392,24.704328098176443,25.657717700059205,81.67715536625133,23.19329737344343,16.678751158168843,26.89608716465537,29.267736774604845,41.096819713150865,30.867975527615517,7.234433736924082,7.0187845731785545,5.719622087501848,32.599805404812855,35.89645421607886,32.51770541620158,24.086969709321544,38.85709999133245,27.477495024014804,22.953573161749365,49.84111824324303,34.336919466787066,34.49607138318526,41.8439403714302,56.32849961695862,22.631060303970546,27.844245004863936,19.219111763515357,39.334776477397774,24.025379305955944,23.969536865912872,39.87088336185193,25.2519760465222,40.79736737691815,22.45084093724031,38.43560326957987,32.08014099196068,40.06693562357371,32.39367340646054,27.341939862366615,28.737072469204335,41.284939153104474,35.14526217338551
 TG  18:1_18:1_18:1 , C57  H104  O6 ,884.7857,18.04,nan,220.9866233725731,201.2531871146733,202.6253689731649,203.81511084264773,223.95395163284448,229.2917552634579,220.8780192067513,224.02277903589976,214.16470865310026,210.80759787886416,206.60419775869389,200.1679966831784,234.68044720235156,317.02224194450304,350.90221195820567,163.01108532327436,196.63225785995678,122.80795399074594,206.7709922017989,205.8853949513751,154.42803366912455,615.3893783873443,533.877227771993,503.70708964177976,211.59679708915013,114.58315881893297,145.99415255924902,258.56910385487873,229.37558626481584,183.44480030589943,149.35446285369096,448.2692583706106,177.2091791320448,191.92658125469126,71.37544962330202,295.95539497979394,184.54867976473207,174.75782887419646,256.289503683926,139.79291029440964,210.42146906083266,453.98235265963683,75.635315191593,192.88775785370237,113.6088683956336,838.9618717856783,74.2974807477524,164.210136978782,126.24674588770972,270.7221686629973,371.048892866047,211.8241807991552,159.1075269160593,117.18853252984786
 TG  54:3 , C57  H104  O6 ,884.7857,18.04,nan,221.08107126097934,201.43311737154866,202.809921770426,204.02038683167834,224.10842853756677,229.43141857150616,221.17726557022027,224.22954908571904,214.4366178861631,211.00340862374716,206.90962200588035,200.34276814430345,234.90666487245687,317.099488615745,351.8813531328229,163.1055130667684,196.98457619545934,122.90945131317721,206.8830057321293,206.02152406622272,154.5994304431731,615.8148249122875,534.3386009414896,504.1312248596506,211.62638496050087,114.6506467465785,146.18406231002274,258.6427266925203,229.823624053382,183.81086560415187,149.39546626988007,448.74788757611776,177.32370556478145,192.09174462297008,71.44923482365033,295.9096666503579,184.60952300390295,174.8620024026803,256.57810893355133,139.97041861152354,210.48478152056998,454.1070342812704,75.66560148104135,192.85805563347307,113.67584037665699,840.9476446222146,74.4373800389828,164.31660075107487,126.34279533802078,271.10182272990284,371.4890137994014,212.0192609358495,159.28453196917286,117.24395958499245
