Sample,Label, LPC  20:5/0:0 , LPC  22:6/0:0 , LPC  14:0/0:0 , LPC  16:1/0:0 , LPC  20:4/0:0 , LPE  18:2 , LPC  18:2/0:0 , LPC  0:0/15:0 , LPC  20:3/0:0 , LPC  16:0/0:0 , LPC  18:1/0:0(d7) , LPC  18:1/0:0 , LPE  18:1(d7) , LPC  20:2/0:0 , LPC  17:0/0:0 , LPC  18:0/0:0 , LPC  0:0/20:1 , LPC  19:0/0:0 , LPC  0:0/16:0 , SM  d30:1 , SM  d32:2 , PC  18:2_20:5 , PC  36:6 , PC  42:10 , PC  16:1_22:6 , SM  d16:1_16:0 , PC  38:7 , PC  28:0 , SM  d34:2 , PC  30:1 , PC  34:4 , PC  18:2_22:6 , PC  14:0_18:2 , PC  37:6 , PC  16:1_18:2 , PC  18:1_20:5 , PC  18:2_20:4 , PC  16:0_20:5 , SM  d33:1 , PC  34:3 , PC  18:2_18:2 , PC  35:4 , SM  d35:2 , PC  40:7 , PC  16:0_18:3 , PC  39:5 , PC  15:0_18:2 , PC  16:0_22:6 , PC  18:1_22:6 , PC  17:0_20:5 , SM  d34:1 , PC  14:0_16:0 , PC  15:0_20:3 , PC  17:1_18:2 , SM  d18:1_18:1(d9) , PC  16:1_18:3 , PC  16:0_16:1 , SM  d36:2 , PC  16:0_20:4 , PE  38:6 , PC  17:0_22:6 , PC  38:5 , PC  39:6 , PC  16:0_18:2 , PE  16:0_20:4 , SM  d34:0 , PC  18:1_18:2 , PC  18:0_20:5 , PC  40:6 , PC  17:1_20:3 , SM  d35:1 , PC  15:0_16:0 , PE  16:0_18:2 , PC  16:0_20:3 , PC  15:0_18:1(d7) , PC  15:0_18:1 , PC  17:0_20:4 , PC  19:2_20:3 , PE  15:0_18:1(d7) , PC  17:0_18:2 , PC  18:0_22:6 , PC  16:0_22:4 , PC  42:7 , PC  16:0_16:0 , SM  d18:1_18:0 , PC  17:0_20:3 , PC  16:0_18:1 , PC  16:0_17:1 , PC  18:0_20:4 , PE  40:6 , SM  d38:2 , PC  18:0_22:5 , PC  18:0_18:2 , PC  18:1_18:1 , PC  20:1_18:2 , PE  38:4 , PC  16:0_17:0 , DG  18:2_18:2 , SM  d36:0 , PC  18:0_20:3 , SM  d41:3 , PC  17:0_18:1 , PC  18:1_19:1 , PC  19:1_20:3 , PC  19:0_18:2 , PC  18:0_22:4 , DG  18:1_20:4 , SM  d40:2 , PC  16:0_18:0 , PC  36:3 , SM  d38:1 , PC  18:0_18:1 , PC  18:1_20:3 , DG  16:0_18:2 , SM  d42:3 , PC  42:5 , DG  18:1_18:2 , PC  18:1_20:1 , SM  d38:0 , SM  d39:1 , SM  d43:3 , PC  37:1 , SM  d41:2 , DG  16:0_18:1 , DG  18:1_18:1 , SM  d42:2 , PC  36:0 , PC  38:1 , SM  d40:1 , SM  d44:3 , PC  40:2 , Cer_NS  d18:2_24:1 , HexCer_NS  d18:1_22:0 , SM  d43:2 , TG  12:0_12:0_12:1 , SM  d40:0 , SM  d41:1 , HexCer_NS  d18:1_23:0 , Cer_NS  d18:2_23:0 , SM  d44:2 , SM  d42:1 , Cer_NS  d18:1_24:1 , Cer_NS  d18:1_22:0 , TG  12:0_12:0_12:0 , TG  38:1 , TG  12:0_12:1_16:1 , Cer_NS  d18:1_23:0 , Cer_NS  d18:1_24:0 , TG  38:0 , TG  12:0_12:1_16:0 , TG  12:0_12:1_18:1 , Cer_NS  d19:1_24:0 , TG  22:6_22:6_22:6 , TG  12:0_13:0_14:0 , TG  41:1 , TG  12:0_12:0_16:0 , TG  40:0 , TG  42:1 , TG  18:2_22:6_22:6 , TG  44:2 , TG  58:11 , TG  48:4 , TG  12:0_16:0_22:6 , TG  52:7 , TG  12:0_14:0_15:0 , TG  43:1 , TG  18:1_20:5_22:6 , TG  60:12 , TG  50:5 , TG  54:8 , TG  56:9 , TG  18:2_18:2_18:3 , TG  58:10 , TG  16:0_22:5_22:7 , TG  16:0_22:6_22:6 , TG  18:1_22:5_22:7 , TG  12:0_14:0_16:0 , TG  42:0 , TG  44:1 , TG  46:2 , TG  12:0_18:1_18:2 , TG  48:3 , TG  50:6 , TG  60:11 , TG  14:0_16:1_22:6 , TG  14:0_18:2_18:2 , TG  51:5 , TG  14:0_16:0_22:6 , TG  16:0_16:1_22:6 , TG  54:7 , TG  54:6 , TG  12:0_15:0_16:0 , TG  14:0_18:2_22:6 , TG  43:0 , TG  12:0_15:0_18:1 , TG  45:1 , TG  16:0_18:2_22:6 , TG  56:8 , TG  58:9 , TG  49:3 , TG  15:0_18:2_18:2 , TG  51:4 , TG  16:0_17:1_20:4 , TG  53:5 , TG  55:7 , TG  57:8 , CE  20:5 , TG  12:0_16:0_16:0 , TG  16:0_16:0_22:6 , TG  16:0_18:2_20:4 , TG  44:0 , TG  12:0_16:0_18:1 , TG  46:1 , TG  48:2 , TG  50:3 , TG  52:6 , TG  18:0_20:4_22:6 , TG  16:0_16:0_20:4 , TG  16:0_18:1_18:3 , CE  22:6 , TG  16:0_18:1_21:5 , TG  16:0_18:1_22:6 , TG  18:1_18:1_20:5 , TG  56:7 , TG  58:8 , TG  14:0_15:0_16:0 , TG  14:0_15:0_18:1 , TG  45:0 , TG  47:1 , TG  15:0_16:1_18:1 , TG  49:2 , CE  18:3 , TG  15:0_18:1_18:2 , TG  51:3 , TG  17:1_18:1_18:2 , TG  53:4 , TG  58:7 , TG  56:6 , TG  16:0_18:1_20:4 , TG  17:0_18:1_22:6 , CE  20:4 , TG  15:0_18:1(d7)_15:0 , TG  14:0_16:0_16:0 , TG  14:0_16:0_18:1 , TG  46:0 , TG  48:1 , TG  50:2 , TG  16:0_18:1_18:2 , TG  18:1_18:1_18:2 , TG  17:0_18:1_20:4 , TG  15:0_16:0_16:0 , TG  47:0 , TG  14:1_16:0_18:1 , TG  18:0_18:1_22:6 , TG  15:0_16:0_18:1 , TG  49:1 , TG  16:0_17:1_18:1 , TG  51:2 , TG  17:0_18:1_18:2 , TG  53:3 , CE  18:2 , CE  20:3 , TG  58:6 , TG  18:0_18:1_20:4 , TG  56:5 , TG  16:0_16:1_18:2 , TG  16:0_18:2_18:2 , TG  16:0_18:1_18:1 , TG  52:2 , TG  16:0_16:0_18:1 , TG  50:1 , TG  16:0_16:0_16:0 , TG  48:0 , TG  18:1_18:1_18:1 , TG  54:3 , TG  56:4 , TG  16:0_16:1_18:1 , TG  49:0 , TG  17:0_18:1_18:1 , TG  53:2 , TG  16:0_17:0_18:1 , TG  51:1 , CE  18:1(d7) , CE  18:1 , TG  16:0_18:0_18:1 , TG  16:0_18:1_21:0 , TG  18:0_18:1_18:1 , TG  52:1 , TG  54:2 , TG  56:3 , TG  16:0_16:0_18:0 , TG  50:0 , TG  16:0_17:0_18:0 , TG  51:0 , TG  17:0_18:0_18:1 , TG  53:1 , TG  56:2 , TG  18:0_18:0_18:1 , TG  54:1 , TG  16:0_18:0_18:0 , TG  52:0 , TG  53:0 , TG  56:1 , TG  16:0_18:0_20:0 , TG  54:0 , TG  16:0_18:0_22:0 
QC1,QC,1.6653169382631372,4.482440973443909,1.5050220974239874,2.854840559168078,8.633663524919859,22.22385914261011,51.68732922758383,1.0401055807809216,3.924408137585775,120.68287448172926,20.40359878324722,43.82718758515448,0.4055267425943789,0.5580751984725225,3.3818781216320835,50.30068925624917,0.6591537544257252,0.2958567952693566,0.5383282973668638,1.0285127094643005,3.123003449148699,1.3738868208035395,1.3146403667702684,1.0481235119108405,3.714693897243616,26.71686773192612,2.463181620981841,0.519331521823246,49.923876727968384,0.7098899362248581,2.1263438431614983,3.2982497198050234,6.039624384630951,2.439765975652399,11.276737080898592,19.078723066998048,23.0305436776672,84.01797428533673,17.598103477089975,9.265974089392694,43.77860941027841,2.8546897606935056,1.5170998758705978,1.1089612403072304,8.939078753878,0.8830166061712587,7.343309457634722,411.2119955217808,35.70026615900322,3.1794130765880837,618.5433147369889,10.676561545311573,5.005605608184344,4.755113990790162,24.41732853746665,2.487145605681027,33.026155336695666,34.21577109382268,438.9948078468223,452.96159394301685,3.4429338827979317,104.27262911318104,6.8249131516563635,843.6391943525109,541.6385286829837,13.728505290672064,161.00660348437,78.3152348623253,2.3915390572357165,3.7905617854846185,8.607116881887915,2.453260980275211,0.8352969619500104,256.8383706062582,130.96381326254294,8.207555771466408,11.239611395667302,1.0714486099933027,1.2773272240575562,27.558909563331405,163.9629955467278,17.747677155220934,1.7901150763899678,40.646310254459124,69.45055558704749,6.195663955767498,598.3198284930368,11.880752780017716,264.2133038156153,170.20768413339943,19.109285949218112,21.424394359759003,80.24321834162278,79.96069729482771,12.672416741836171,394.58160703397493,1.5586368179020509,9.4167762554168,3.194829135028241,135.69726317036273,3.8090080914537223,13.48615171051905,1.2825962637762285,1.2855422942568908,2.369810270166293,5.991111424530675,6.240924349562247,25.584424629179345,8.778832778442439,0.9021242419723177,56.53654715381469,173.35454721572046,12.137886037887258,8.98277280072275,139.72532444473453,1.1812779007947232,34.49234979308679,14.67310703725706,1.3142184358226687,15.322118988501007,3.258071417093828,0.7824455151390314,33.916582665287265,17.207331466243026,31.512822454222864,251.96809521256327,1.2415624711368096,4.125652063450295,127.69336482527444,2.189185994787281,1.135104961198234,5.946439850243568,6.9273953664898125,5.011803568332789,77.17394007339344,2.1094085900122526,45.91929919455473,7.553341458013632,3.4064691106825,2.101223826873405,73.10761308239215,5.1766651245923025,2.809374096495755,73.63882946343351,34.75255963720913,22.41517700608736,3.3912875586630107,6.929814757120404,116.4671953468739,76.17176624757155,15.904441374175818,4.681615601762738,0.16992501582420474,13.783047871804387,6.543411085035898,83.89389522263299,83.4052658444136,46.60180612788927,0.9866997381464269,14.550862858370841,2.3560785396565365,3.107705412476776,0.6376831120775706,1.8581729642483258,8.984729008667932,5.340621895043121,2.332099661269111,2.2374300847700606,4.419169833883235,6.3532599058869765,10.332495809478198,10.729793027376296,8.504452227642028,2.562479165029375,2.45347691680852,1.940728210886793,67.31506609554185,67.49606043769482,47.56692939537163,20.831104517773504,15.058706511262812,15.047047838881499,2.6317598223768464,3.356931741979375,4.1446045065703085,22.253710192042767,1.5079565159432033,2.836827037574647,22.717426581597334,12.073045955933166,47.55457265619783,7.792122319497652,9.720690369502389,8.023131155998719,5.607299448510797,5.626465515681731,42.938526934859695,43.10864588609473,23.467983095374436,2.9926754431075877,5.528785506459048,5.520855242878997,5.076774979726497,4.326677346920398,1.378078639392048,1.1629507667623957,1269.6639574075468,61.854183699930395,38.069840118982476,39.48313613432973,62.186326773142966,64.34382393634726,64.65977753573883,57.391940822670975,100.93077166258956,7.417680830674631,1.8653302123142113,271.60775618436674,271.8448116676317,2582.3715820680372,3.17015351232458,64.80901118367987,64.92747410285273,65.83230194504328,27.81245137655511,10.052821591979244,10.91126910232692,10.221741419309499,10.8757105888459,10.783105801123694,10.760372504960472,578.5628891707604,20.863867666895725,20.9120330575961,12.631530316650037,12.806003613239765,11.152030190742373,63.919176317295126,49.78018052313195,2.0306619197320748,1856.460681680092,44.3711965679777,43.021271763694884,87.60050537391443,42.75119199979469,88.55432812992704,184.6693565151622,480.1786862864833,196.3294713508579,1.686571909065205,13.657539602153037,13.649976843423497,0.4801608544119412,5.989437150163116,25.14617136892622,25.16757455676392,32.73958624965415,32.74731562190726,20.86968991619042,20.844550313144147,10141.33259060324,591.3590263256735,2.894935497102299,22.29029506353532,22.29029506353532,0.885365939638414,3.8074488610535897,538.9285636666489,537.4481983627684,164.06691265032865,164.53036115087556,33.3078092093512,33.99219463198718,220.9866233725731,221.08107126097934,23.304249709420773,2.8313414936168364,12.463414422410509,31.27761811934574,30.60656126300031,25.809214649416173,25.766566834554215,284.45519717609073,2196.016269589365,112.49046766478084,52.279850152303965,91.7970241717314,111.36081835854704,93.05199207067801,12.662657340063095,47.128809770014705,46.75707617372757,7.707889323552953,7.637688410543426,13.047886124500076,13.312470145040056,5.4013039161796526,15.789702005479489,15.704582934849228,15.810123173069416,15.776956349464202,3.091054168304353,1.8829691773832555,2.398943401659099,2.4006534454988473,0.7177517180180216
QC10,QC,1.7674885383141126,4.924629149301619,1.724157378062793,3.2437702858789073,9.680644489992622,27.854717699413605,52.800475331401465,1.057123259456336,4.356150864208514,131.99311415099328,20.545388807365548,46.54852431144291,0.40966755062203264,0.6129071395139435,3.282526998436953,49.125580871607596,0.6301388141860916,0.2872990751748041,0.5899293485195706,1.0748124576949758,2.8468523555537146,1.3128532706836173,1.452509990442219,1.0775249168336154,3.681767421115119,24.98464813177848,2.507734234116108,0.625564518810958,43.14438455143145,0.8734392001229737,2.3881467965907412,3.104364261853555,6.773597757127187,2.270714432419001,10.621764956250919,18.28646376273676,22.842110673964992,90.31234237560855,15.58255097409693,9.652069105163926,41.998090821717646,2.8501897967365237,1.4454714499972174,1.1591710097612204,11.549052066896222,0.7460600322853825,7.171789720735049,455.66754850560716,35.714557495352004,3.403489466645383,593.2489493443067,13.210783238096932,4.96770732453071,4.6942644597274334,24.641890971515277,2.7517057544561156,44.52127890814365,31.521084653767517,510.22165701894744,527.0845378533055,3.750588889237981,107.49032891110572,7.17446767980708,934.0876204062389,606.0223132717742,12.581661565250872,154.81106960506733,85.84203074150095,2.605579216938652,3.974091256727491,7.450451177423948,2.6478511323091305,0.9923880892569326,278.78550983077645,133.36617344297153,8.465321994544654,11.334215475758661,1.2561690273039332,1.3135921343486743,24.407573174117687,169.52419283005926,20.46906669709769,1.8262090514163802,43.66583386318555,66.06211866944739,6.578528181309761,680.8450715917104,12.762969630745625,301.10252183034055,191.79721810606046,17.22718265749733,23.276449431390493,77.54134387888796,77.29919256653514,13.488407359330601,435.4310822093846,1.7041304740918015,10.222562364122247,3.2654845651064264,143.13084571659402,3.5194601524493727,13.481149383765123,1.2031762849214584,1.151641804087359,2.433028386605293,7.309314569599449,8.640354149875828,21.84959045823754,9.576337787790107,1.113555778324572,51.98623568397276,188.9823386881347,12.411367517728985,11.95292709119773,122.84403466867101,1.1508108048765722,39.75939351882847,14.935372783600979,1.35618085931558,13.680869574985474,3.1169605605331467,0.8566013586194892,29.871974233424403,21.909457466444742,39.781587869864794,234.56518382365442,1.474068455643486,3.8377162105875944,117.1390532406921,1.9824238346862928,1.0864043418122504,7.067519906702838,9.445289756561545,4.795264122940105,111.07761141325639,2.218375945713474,42.85537016293499,9.113031593741837,3.9298910168383974,2.054166543867072,74.13824629122439,7.458772864566195,3.8349734819368417,100.63559794470046,49.88220451155362,31.952149933106906,4.564222034251922,9.821237792058954,156.18367958775693,103.47377126853374,21.515167494219437,5.6070557800263146,0.5539964529949869,16.212321340767932,7.884973294391775,97.26317327763353,96.73668487753517,57.41467743482806,1.5780230789938208,17.80916561193911,2.592608012258068,3.782548098204544,0.9055409020199919,2.447722460841941,9.497980958133828,5.8027618519579045,2.696675517778442,2.5919365732043556,5.577354073106579,6.884293053492357,10.55173759226467,7.458946043556352,8.718561857487286,2.9565316626023894,2.8325637268478014,2.9184442189314406,67.63289470236721,67.80459943696738,52.00856093447327,24.100445486139744,18.090256539750555,18.077810825538382,4.030182778838746,3.029320945175083,5.911831656794519,24.768709093035636,1.4914066089271902,3.3054201554456037,22.35370874560795,12.546578215627365,38.73325848132065,7.01587169790466,13.013108700059028,7.2635807145842985,5.753495211313291,5.7678096478797,34.9285977632966,35.11624346851852,21.09875530844063,3.0603831546551974,4.851830724666308,4.851830724666308,4.841925763713993,4.065609411503271,1.235018911874912,1.0055210815344544,1635.7842493448557,51.03849420859128,50.866987703004796,39.49317838088945,51.28860792791046,66.14183260838051,66.40940066671688,65.75720778412007,108.90523235492286,11.851559943095078,1.5929217441452133,259.0124235978039,259.3929352704228,2425.1260023189952,2.6531813950222896,54.4481365690833,54.54946391363748,55.438496179419644,25.0747243990159,7.3287282600682655,9.720100060116039,7.49213309037723,9.681525646561077,9.654973340625329,9.505182863680112,689.8491517445938,16.294575982696024,16.3443493056888,10.062864335152607,10.245861627250012,10.84992888132956,54.984421341492336,47.98988363524326,1.6252194783235279,3116.3362006939988,43.81390093562239,28.428288657877136,96.83424102556619,28.283323354829616,97.76553556781117,210.2592978029059,487.40147553684227,195.79884234121863,1.5341793827540136,7.815028314048063,7.8046667595294394,0.5570429002005893,4.783597038014916,20.625422512409575,20.64743772220217,27.834158246190277,27.834158246190277,16.94300756085299,16.99726699633497,13113.470848410376,719.8312001499492,3.0724916835646447,18.27405691426099,18.27405691426099,0.8888076929989579,5.71016684310871,511.45768924862585,510.35547646796874,154.6268322335925,155.08693455868342,14.264153127085873,14.587000565420155,201.2531871146733,201.43311737154866,23.40846602638578,2.434927927077477,4.046728376665616,18.010116804677192,17.36164624083632,13.668785582405937,13.635590870045979,280.68830423292275,2240.415319245178,60.75849783511611,28.247685933914497,57.68155280274854,60.11737181291734,58.47258359304583,10.879565081916102,9.730334158309825,9.595418566113725,2.2936939636779807,2.2582820666801107,5.3106825754093485,5.450726153824344,2.279646447219606,4.75848027939181,4.700937200483084,2.133787479911992,2.1279066470469346,1.5592941186629223,0.478180361490826,0.3639885799164424,0.3670145683572851,0.11100268134875863
QC11,QC,1.8238203959509782,5.082467572213544,1.7296622737744456,3.270630990142589,9.796992468242655,28.296854070911323,53.174034694252505,1.05012833199715,4.406875981870519,133.47919213824275,20.660570000488182,46.87346891100869,0.4126702389298262,0.623954425032831,3.383487724282744,50.34639122296482,0.6148136923868549,0.29842999368668516,0.5868716390296955,1.0200698345240498,2.8729407390456063,1.3703065990002208,1.504945966103947,1.112307549451288,3.8282801121805705,24.820316184559,2.5875081594116893,0.64612245768036,43.42093166170356,0.9171104357584073,2.4990911635713244,3.259862810932124,7.030445014714609,2.4175431789499173,11.257796800369604,19.366877437421294,24.146963141655203,94.86915363392262,15.621806525248957,10.339036323902628,44.17766433744913,3.0116745247311365,1.4196817630990366,1.194572753385608,12.040230582966743,0.7541727563587148,7.406874735340744,465.0340958844904,36.39208423245309,3.506805906594973,584.292851028881,13.731046983002557,5.063574564045944,4.783183024020086,24.50063024496836,2.95646387574608,45.809860951590856,30.873780493991234,523.464373369724,513.5903791970402,3.69516330630974,110.55695375610289,7.157223372149732,956.7432643903802,619.5904590115525,12.380261856748282,157.8596407331175,88.88438350027536,2.7067434821232337,4.057788584060209,7.286865404795661,2.6811067079107156,1.0271989133663162,282.85780106530655,137.01850997861516,8.801197255262743,12.08659295191543,1.269159034996994,1.356366437687167,25.360646763972476,176.3099930508258,21.467589725443876,1.8138859958212532,44.98613520929028,64.60763325038361,6.633866938398222,689.4832402803041,12.913812149404752,305.6655940824581,194.92447520466285,16.52568221827143,23.840055822908578,77.20768209018883,78.4537573581017,13.760354981549778,436.15000398067826,1.7495362307126774,7.906981633425006,3.1796579240243528,146.43232853090115,3.457715831305766,13.836042397015175,1.2125351467575702,1.2103392366712586,2.4967895718441633,7.450539345187178,6.564389349410293,21.763207806274245,9.888690317903041,1.2002196213519738,50.53190793417677,191.11200792213995,13.157640334246036,9.196908219950293,118.42317767775961,1.2302154489957826,30.487385722520127,15.24691560587418,1.3234293869386358,13.272138478773767,3.077564591591691,0.866056464048568,29.017122396468814,17.031568309081553,30.338088033637096,227.35360446891167,1.4363231124272047,3.8448071576367187,110.90507767016335,1.834598720415572,1.106423558061921,5.303993683332805,7.450026690657035,4.649921761289767,116.44558859616225,2.0688921477766598,40.88066156989006,6.481708070970117,2.9678405498994205,1.9946955353780567,71.94584546704873,7.906444426110477,4.187326042053072,99.13868239821697,49.11833492341568,34.96583445956277,4.970029993507783,10.53675096037688,155.92858228448367,107.0470153767408,22.433755551180685,6.367455301097411,0.5696528513524518,17.114878054221943,8.297933521896464,99.63792121964906,99.10368564823254,60.453362613748645,1.6118435529397015,19.09176410542451,2.6821545762276986,3.9044999610285727,0.9421983734611623,2.4600860346535467,10.050430775617672,6.059179510997746,2.7485375297088974,2.6550132856954876,5.6090082258348,7.141942618052662,10.75409085487543,7.540784928172205,8.826102069782124,3.047066588861185,2.9148740970890588,2.959572991614865,67.28017519858064,67.44397393226649,52.88220207537432,24.59396128764998,18.427464100201778,18.405628059259463,4.18343953176022,2.9849977656733793,6.16787197002781,24.958192173404715,1.5406000313051424,3.339284319399542,22.580204814914016,12.66618117709103,39.60559133024433,7.17186823060436,13.626642296965953,7.406540555351364,5.916717118436716,5.925063808667232,35.324551422277295,35.537986040924785,21.71497609573704,3.2525229271701663,4.965640662953205,4.979625013399621,4.887130899807857,4.071011837734024,1.2583672637999659,1.0463819767119058,1743.7152149750216,49.88599069116353,51.641288098249795,40.11018874883345,50.140982992305716,65.43024630419681,65.70342900480576,66.52055970483971,108.73069543951199,12.659106205082185,1.5831283897304618,261.89817033641316,262.17178095424117,2488.1252970518003,2.602643533748496,54.733337435362074,54.83988645508121,55.25617488321413,25.175635839517636,7.409161091490952,9.93083036309793,7.559149040934601,9.886832636887496,9.96352941567082,9.907075084765161,705.5474148977763,16.404241821276106,16.44400010751369,10.083043434381644,10.276053453062813,10.612225628979669,54.54572301517383,47.0800707261018,1.6194699118097458,3299.994113324324,44.035957458510595,28.065397542312844,97.7420733267891,27.933113455677013,98.67686008774133,211.39271171194923,494.814239766969,198.1813808669059,1.5431411308193779,7.703549655336301,7.7113689865355495,0.5450745168729514,4.936843737056001,20.766883441114103,20.797992692349013,27.880855615456905,27.88539791339834,17.075841125121677,17.107811796862553,13681.734845278865,747.5698292335413,3.1289429191257425,18.2846745327893,18.2846745327893,0.9059407675264276,6.214143396658512,518.8507409486053,517.8417071569123,154.4753236987937,154.97601228633079,13.4972984176595,13.808635015863242,202.6253689731649,202.809921770426,23.82979805137018,2.5021889654488985,3.9240927743458736,17.816103198667577,17.183590400895675,13.663618835296864,13.683452805306299,288.5706087186601,2259.3322508025803,58.9474787570687,26.98262219798288,56.375867322427176,58.356565050931096,57.183442222632145,10.884887227404475,8.574605935467162,8.430193361187564,2.198336086460124,2.153868655692348,5.304336840680801,5.426459943464984,2.238556940686852,4.561616417622494,4.52734802517712,1.918198530440024,1.9052066068607338,1.5650321722241316,0.4593624534629084,0.36425562503203107,0.3622351187056447,0.12992031831493503
QC12,QC,1.785587401365229,5.095630536900915,1.7569684726075137,3.256114328011455,9.990377725267747,31.035854445468555,53.81181793459972,1.0594555842159363,4.4756767015825565,133.02941452125427,20.807019865963372,46.96144376180769,0.40841166984650396,0.6441918880905665,3.392115196186696,51.01426695758868,0.6365785663796463,0.29817618761676423,0.5805735846633784,1.0628315830503647,3.0276479926802176,1.3396962424993315,1.469013773303541,1.0943179113107655,3.7660483910295617,25.305780658671868,2.5808766956588296,0.668914396466731,44.52195499745744,0.9163753733989629,2.4954444356249015,3.297232820407085,7.101361688577134,2.399589296400597,11.327776934337681,19.38536297280447,24.061702333665902,95.77274196698684,16.08720774294194,10.258015493252747,44.19445280434387,2.992717819040946,1.4810831225427872,1.1802824101832945,11.921719550600269,0.7503357249315376,7.3514928931281105,462.7200445017511,35.564229404380924,3.3721778191958958,599.8029982835535,13.737250471552924,4.938532565811093,4.66289579420552,25.21733777443674,2.9187803833886936,45.36020937964392,31.574412710006158,518.23029356807,523.7177728195927,3.628288483496545,109.85184271493917,7.00734350145477,943.8051776570074,611.5700565082037,12.578566554248761,156.6647543844531,88.73973699673077,2.739683307328042,4.048825655254712,7.500628113204398,2.72100180223585,1.003382876917373,283.2181635023441,136.20642608642993,8.74311729426613,12.072315066237211,1.2407610575527583,1.3471980891965412,25.1848752723449,174.60611768379232,21.174228361874814,1.8011435132551432,44.383016514163394,66.20013966179374,6.477600756031159,681.0632401541313,12.788872289002693,301.0601629177601,191.62309133069246,16.930944150904796,23.484101218256765,78.19016127059601,77.8745773724437,13.601957380266807,434.7311631613741,1.7506619858469559,9.358730396174572,3.2558980115861496,145.04900482763384,3.5242222661095925,13.678869485422416,1.2059972593563892,1.186729773888558,2.4157927874464122,7.448636866538376,7.877866295342851,22.540928544078803,9.675342730526264,1.185937843972235,51.7232599407289,189.23689851175422,13.029189537661628,10.843156162335983,121.32892516443945,1.2238286100879308,36.34783599755293,15.120970238432015,1.31171717602029,13.545270120183092,3.136535530663281,0.8384927418552064,29.63859031396376,20.532015960757164,36.01648409838954,233.6467030434859,1.385039027432602,3.830068465813152,113.3700818772052,1.8360598474005407,1.085102685644235,6.074283488949237,9.068829363729344,4.766238667642947,117.45238644012274,2.0560534408592823,41.33808782307806,7.947275415534108,3.512791374517804,2.013019113308035,72.03089675165376,8.025142118213417,4.259981158074505,99.817337089765,48.38457160692336,35.0397314848343,5.183191773133576,11.03875895156607,159.03810953905813,108.54162677906275,22.72107794019579,6.510892638705158,0.5691912335287875,17.41109985084808,8.423232386391861,101.91423235521835,101.37673482049986,60.587365941193255,1.6112675102587344,18.814766218882426,2.6879757064564958,4.0072507988231,0.965124107324938,2.5263345381891162,10.046178758998005,6.219984944410535,2.7997816274369725,2.711542731265733,5.716556277204015,7.154911501230629,10.714224056222534,7.556590453264242,8.89799538543974,2.9873695757452827,2.8846970500199993,2.949612873461828,69.63124956541799,69.828889317376,53.87461828396434,24.888285680703596,18.644049619589907,18.608317484227683,4.21295858777987,3.0615010515209145,6.209650479097361,25.42098032318602,1.5119051602723401,3.551041942530632,23.191278586333738,13.05208060627231,39.076301384903466,7.320556652184213,13.803881680162025,7.572186143845309,6.025078873488269,6.041008687431112,35.62152149143516,35.83862855480582,21.672016342682515,3.2244591949246066,5.083402104637133,5.083402104637133,4.903624309062035,4.099516767716748,1.2341741074218167,1.0009777123986923,1734.5931309730106,50.75349943038618,51.93314461439971,39.581810739655836,50.997156087455146,66.94194230217721,67.21729229509617,66.89465469999193,110.64774360827701,13.059583746839904,1.590237753904327,262.17402456052463,262.6033755474574,2529.6016958575947,2.649492619982273,54.85341990919174,54.95658462726174,55.899332687548444,25.344797293273995,7.4728028116229765,10.067248792879127,7.642372770991623,10.020948590381463,10.010891413295028,9.838079866342499,748.4045674161594,16.53994825027429,16.594015870272813,10.253357854285618,10.44440192486576,10.645326141816106,55.05679190017628,48.07358129986482,1.6364371233376223,3432.239241406001,44.72322996631756,27.98856245362917,99.83523610971567,27.84232968744007,100.8100624376425,216.2817129896823,501.6336357714526,198.7237435456356,1.5303051818670956,7.713856750991359,7.702745850526635,0.586990307064014,4.877625559858866,20.907573178662048,20.93136270638861,28.427055757788853,28.43173817696738,17.318386585278716,17.37024425452762,13887.407500379602,760.2432773321849,3.085744337600585,18.002358999249115,18.002358999249115,0.9168773342106298,6.496812004004148,522.7162594610227,521.7157249538483,155.46098228008802,155.90006041812413,13.090075382876117,13.393065526571942,203.81511084264773,204.02038683167834,24.17739906958679,2.4654112762794718,3.8536322999540924,17.748441133439158,17.151057049540054,13.622469257667428,13.615867596790764,291.08761034363215,2301.2964078576865,59.33007393517819,27.573797049793228,56.947743209282585,58.66082488433621,57.814695815087816,10.81592527681265,8.30552569051187,8.162038187286628,2.2349956218947264,2.195475639494461,5.292969514288485,5.4514290187631405,2.236138931899148,4.516528623628749,4.477895463761,1.812584542744917,1.8007050615973388,1.611846005999933,0.4429330036747415,0.36134032426266344,0.3623718598858494,0.12544428001938515
